,data_id,event_date,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities,timestamp
70,6080030,2018-01-24,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,A'zaz,Nabul,Bashmra,36.3101,36.9787,Liveuamap,Turkish warplanes carried out raids against the YPG in Bashmra town in northern Aleppo. No fatalities reported.,0,1571164582
71,6038498,2018-01-24,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Basufan,36.3411,36.8736,SOHR; Liveuamap,Turkish warplanes carried out raids against the YPG in Basufan town in the Afrin district of northern Aleppo. No fatalities reported.,0,1571164389
72,6081922,2018-01-24,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Ar-Raqqa,Tell Abiad,Tell Abiad,Tell Abiad,36.6978,38.9548,Liveuamap,"Turkish warplanes reportedly hit YPG positions near Tell Abiad in Ar-Raqqa province, including a hill to the town's south. No fatalities reported.",0,1571164584
73,6079771,2018-01-24,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Al Bab,A'rima,A'rima,36.4723,37.7229,Liveuamap,Turkish warplanes carried out strikes against the YPG in A'rima town in northern Aleppo. No fatalities reported.,0,1571164582
74,6079569,2018-01-23,Explosions/Remote violence,Shelling/artillery/missile attack,YPG: Peoples Protection Units,,Military Forces of Turkey (2016-),,Aleppo,Jebel Saman,Daret Azza,Daret Azza,36.2850,36.8511,Liveuamap,"YPG fighters targeted Turkish army positions in Bazara village, between Darat Azza and Basufan in northern Aleppo. No fatalities reported.",0,1571164581
75,6075426,2018-01-23,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Jarablus,Jarablus,Jarablus,36.8145,38.0099,Liveuamap,Turkish army forces shelled YPG positions in Jarablus city with artillery. No fatalities reported.,0,1571164569
76,6078440,2018-01-23,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army; JWS: Syrian National Army; Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Omar Ushaghi,36.6030,36.6245,Liveuamap,Operation Olive Branch FSA forces announced the capture of Omar Ushaghi village in northern Afrin from YPG forces. National Syrian Army forces were also present. No fatalities reported.,0,1571164574
77,5843690,2018-01-22,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Al-Hasakeh,Quamishli,Amuda,Amuda,37.1026,40.9313,SHAM,Turkish military forces shelled a YPG outpost north of the town of Amuda. No information about damage or casualties reported.,0,1567462249
78,6081627,2018-01-22,Battles,Armed clash,Military Forces of Turkey (2016-),Operation Olive Branch,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,YPG sources said that Turkish warplanes carried out raids on villages in the Afrin area amid heavy clashes. Part of the clashes came from Turkish forces opening a new front on Afrin originating from the Az'az area.,0,1571164584
79,5843574,2018-01-22,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Al-Hasakeh,Al-Malikeyyeh,Al-Malikeyyeh,Al-Malikeyyeh,37.1745,42.1403,SHAM,Turkish warplanes struck YPG positions in the Karatshouk Mountains in rural al-Malikeyyeh with no information about damage or casualties reported.,0,1567462249
80,6038455,2018-01-22,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,Civilians (Syria),Aleppo,Afrin,Jandairis,Jandairis,36.3925,36.6896,SNHR; Liveuamap,"Turkish warplanes struck YPG positions in the town of Jandairis, killing 1 civilian.",1,1571164389
81,5840505,2018-01-22,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,SHAM,"Turkish military forces shelled Kashto farm, near Ras Al Ain, which may have resulted in YPG casualties. Accounting for fatalities coded in Ras Al Ain town, no fatalities coded to this event.",0,1567462245
82,6038459,2018-01-22,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,Civilians (Syria),Aleppo,Afrin,Raju,Raju,36.6770,36.6645,Liveuamap; SOHR; Airwars,"Turkish warplanes carried out raids against YPG targets in the Raju area and nearby villages, killing 2 civilians and injuring as many as 14 more.",2,1571164389
83,6080838,2018-01-21,Battles,Armed clash,Military Forces of Turkey (2016-),Operation Euphrates Shield,YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Jandairis,36.3925,36.6896,Liveuamap,Turkish military forces and their Euphrates Shield allies tried to enter the YPG-held town of Jandaris with neither injuries nor fatalities reported.,0,1571164583
84,6080436,2018-01-21,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,A'zaz,A'zaz,Azaz,36.5849,37.0432,Liveuamap,Turkish military forces shelled YPG positions in the Baflune mountains with neither injuries nor fatalities reported.,0,1571164582
85,6081409,2018-01-21,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,Turkish T-122 MLRS units launched missiles at YPG positions in the town of Afrin. No information about damage or casualties reported.,0,1571164584
86,6078378,2018-01-21,Battles,Armed clash,YPG: Peoples Protection Units,9th Division Special Forces,Military Forces of Turkey (2016-),,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,FSA 9th Brigade Special Forces units took part in the Afrin offensive. YPG forces claimed to have destroyed a Turkish tank as part of a clash somewhere in Afrin province. Neither injuries nor fatalities reported.,0,1571164574
87,6078960,2018-01-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Marata,36.5004,36.8006,Liveuamap,"The Turkish warplanes conducted several air strikes on YPG positions in Marata village in Afrin district in the northern countryside of Aleppo, no casualties were reported.",0,1571164581
88,6038405,2018-01-20,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,Civilians (Syria),Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Airwars; Liveuamap,Turkish troops conducted several artillery strikes on YPG positions in several areas and townships of Afrin district which killed as many as 6 civilians and injured several others. The attack also killed 3 YPG fighters. Total fatalities coded as 9.,9,1571164389
89,6038406,2018-01-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap; SOHR,"The Turkish warplanes conducted several air strikes on YPG positions in Afrin city in the northern countryside of Aleppo, no casualties were reported.",0,1571164389
90,6075013,2018-01-19,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,"The Turkish army shelled YPG positions in the Afrin area in the northern countryside of Aleppo, no casualties were reported.",0,1571164568
91,6074933,2018-01-19,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Bulbul,36.7697,36.8193,Liveuamap,"The Turkish army shelled the positions of YPG militia in Bulbul town in Afrin District in the northern countryside of Aleppo, no casualties were reported.",0,1571164568
92,6078778,2018-01-18,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Menbij,Menbij,Menbij,36.5258,37.9510,Liveuamap,Turkish military forces shelled the YPG-controlled village of Aud al-Dadad in rural Menbij with neither injuries nor fatalities reported.,0,1571164580
93,6082646,2018-01-18,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Jarablus,Jarablus,Jarablus,36.8145,38.0099,Liveuamap,Turkish military forces shelled YPG positions in Jarablus with neither injuries nor fatalities reported.,0,1571164585
94,6081991,2018-01-18,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,Turkish military forces shelled the YPG-positions in areas around Afrin with no casualties reported.,0,1571164584
95,6038321,2018-01-15,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,Civilians (Syria),Aleppo,Afrin,Raju,Raju,36.6770,36.6645,SOHR; SNHR; Liveuamap,"Turkish forces shelled the Afrin area, including Villat al-Qadi village, likely in the Raju area of northern Syria. 1 YPG fighter and 5 civilians were killed in shelling on the area.",6,1571164389
96,6038272,2018-01-14,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Basufan,36.3411,36.8736,Liveuamap; SOHR,"Turkish forces fired artillery shells on YPG targets in the town of Basufan in northern Aleppo. Shelling on Qatma, Kafr Janna, Upper Maskeh, Raju, Iskan, Basufan, Deir Ballut, Jalama, Jandairis, and other areas caused material damage. No fatalities reported.",0,1571164389
97,6038275,2018-01-14,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Deir Ballut,36.3397,36.6649,SOHR; Liveuamap,"Turkish forces fired artillery shells on YPG targets in the town of Deir Ballut in northern Aleppo. Shelling on Qatma, Kafr Janna, Upper Maskeh, Raju, Iskan, Basufan, Deir Ballut, Jalama, Jandairis, and other areas caused material damage. No fatalities reported.",0,1571164389
98,6038282,2018-01-14,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Jandairis,36.3925,36.6896,Liveuamap; SOHR,"Turkish forces fired artillery shells on YPG targets in Jandaris city in northern Aleppo and areas in its vicinity. Shelling on Qatma, Kafr Janna, Upper Maskeh, Raju, Iskan, Basufan, Deir Ballut, Jalama, Jandairis, and other areas caused material damage. No fatalities reported.",0,1571164389
99,6038287,2018-01-14,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Raju,36.6770,36.6645,SOHR; Liveuamap,"Turkish forces fired artillery shells on YPG targets in the village of Jisr Hashraka in the Raju sub-district of northern Aleppo as well as other places in the area. Shelling on Qatma, Kafr Janna, Upper Maskeh, Raju, , Deir Ballut, Jalama, Jandairis, and other areas caused material damage. No fatalities reported.",0,1571164389
100,5857641,2018-01-14,Battles,Armed clash,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,SOHR,"Sporadic clashes took place between Turkish forces and YPG fighters on the Turkish-Syrian border, likely in the Afrin district of Aleppo, as the 2 sides also exchanged heavy machine gun fire. No fatalities reported.",0,1567462267
101,6038251,2018-01-13,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,Civilians (Syria),Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Airwars; Liveuamap,"Turkish military forces shelled YPG positions in the Afrin countryside, injuring two civilians, including a child. It was reported that 1 YPG fighter was killed by the shelling.",1,1571164389
102,6076534,2017-12-27,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Iskan,36.3536,36.8067,Liveuamap,Turkish military forces shelled YPG positions in the village of Iskan with no information about fatalities reported.,0,1571164570
103,6078601,2017-12-25,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Sharan,Qastal Jandu,36.6317,37.0193,Liveuamap,A Turkish UAV struck a YPG position in Qastal Jandu in northern Aleppo. No fatalities reported.,0,1571164580
104,6082767,2017-12-20,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,At least one YPG fighter was killed by Turkish military shelling of the town of Afrin.,1,1571164585
105,6082545,2017-12-19,Battles,Armed clash,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,QSD: Syrian Democratic Forces,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,3 YPG fighters from the Syrian Democratic Forces were killed by Turkish forces in the countryside of Afrin under unknown circumstances.,3,1571164585
106,6075250,2017-12-11,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Basufan,36.3411,36.8736,Liveuamap,Turkish forces shelled YPG positions in Basufan village with artillery. No fatalities reported.,0,1571164568
107,6076492,2017-12-11,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Ba'ay,36.3588,36.8663,Liveuamap,Turkish forces shelled YPG positions in Ba'ay village with artillery. No fatalities reported.,0,1571164570
108,6077747,2017-11-28,Battles,Armed clash,Military Forces of Turkey (2016-) Gendarmerie,,YPG: Peoples Protection Units,YPJ: Women's Protection Units,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,"The Turkish army clashed with the YPG and YPJ militias in the northern part of Afrin district near the Turkish border amid shelling by the Turkish army on the villages north of Afrin district, the clashes led to injure 1 militant of the Turkish army, no fatalities were reported.",0,1571164572
109,6082452,2017-11-15,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Meidan Ekbis,36.8214,36.6782,Liveuamap,"Turkish forces shelled YPG positions in Dikmetash village, in the vicinity of Meidan Ekbis in northern Aleppo, with artillery. No fatalities reported.",0,1571164585
